teacher_id,district_id,account_creation_date,assignment_reports_viewed_fraction,student_reports_viewed_fraction,graded_open_response_fraction,open_response_comment_fraction
10031,111,2019-06-13 17:19:41.725000-04:00,0.032258064516129,0.00023792529145848202,0.0,0.0
10068,1134,2019-06-17 13:21:44.490000-04:00,0.7,0.19090909090909086,0.0,0.05
10069,1830,2019-06-17 14:52:02.157000-04:00,0.33333333333333304,0.0,0.0,0.0
10076,1072,2019-06-18 11:57:35.739000-04:00,0.6785714285714289,0.07063197026022305,0.0,0.0382165605095541
10079,762,2019-06-18 13:29:25.422000-04:00,1.0,0.0,,
10083,187,2019-06-18 16:21:49.476000-04:00,0.666666666666667,0.0,,
10088,954,2019-06-19 13:16:14.166000-04:00,0.8125,0.0027777777777777783,,
10089,954,2019-06-19 13:20:55.349000-04:00,0.8,0.0,0.0,0.0
10103,1507,2019-06-19 23:09:22.924000-04:00,0.20895522388059698,0.0071396697902722,0.0,0.0128755364806867
10104,2209,2019-06-19 23:17:14.003000-04:00,0.1875,0.0,0.0,0.0
10105,954,2019-06-20 07:11:08.282000-04:00,1.0,0.2441860465116279,0.0,0.3586206896551721
10123,2306,2019-06-21 13:44:58.312000-04:00,1.0,0.4666666666666667,0.0,0.0166666666666667
10125,1134,2019-06-21 15:04:17.807000-04:00,0.3,0.0,0.0,0.0
10127,2151,2019-06-21 16:46:10.618000-04:00,1.0,0.00909090909090909,0.0,0.0
10130,659,2019-06-21 22:20:03.008000-04:00,0.75,0.1875,0.11764705882352902,0.161764705882353
10138,930,2019-06-24 09:50:33.911000-04:00,0.5,0.183585313174946,0.0,0.11214953271027998
10143,1788,2019-06-24 13:55:39.712000-04:00,0.666666666666667,0.0,0.0,0.0
10147,1134,2019-06-24 17:42:19.741000-04:00,0.875,0.005025125628140704,0.0,0.0
10156,1461,2019-06-25 14:41:43.490000-04:00,0.9090909090909091,0.3356643356643357,0.0,0.6896551724137929
10160,1035,2019-06-25 20:46:24.922000-04:00,1.0,0.7,0.0,0.147058823529412
10165,1853,2019-06-26 11:58:11.384000-04:00,0.421052631578947,0.018822393822393826,0.0,0.0
10170,2363,2019-06-26 13:54:47.935000-04:00,0.8409090909090909,0.07974481658692185,0.0,0.0454765360425738
10173,258,2019-06-26 16:23:07.692000-04:00,0.666666666666667,0.004405286343612335,0.0,0.0
10175,125,2019-06-26 19:43:14.291000-04:00,0.916666666666667,0.41,0.0,0.286729857819905
10180,2286,2019-06-27 10:28:54.719000-04:00,0.408450704225352,0.0,0.0,0.0
10183,2286,2019-06-27 12:02:45.681000-04:00,0.953333333333333,0.034599473486273034,0.0,0.0327164573694646
10188,2047,2019-06-27 14:42:29.729000-04:00,1.0,0.7064220183486238,0.0,0.191919191919192
10195,111,2019-06-27 23:51:21.045000-04:00,1.0,0.26666666666666666,0.0,0.0194174757281553
10197,2286,2019-06-28 09:28:30.689000-04:00,0.9375,0.0,0.0,0.0
10199,2399,2019-06-28 09:58:10.915000-04:00,0.5182291666666671,0.04427665920954511,0.0,0.000538951494365507
10203,762,2019-06-28 10:13:48.009000-04:00,1.0,0.5,,
10218,578,2019-06-29 09:02:57.384000-04:00,0.857142857142857,0.008771929824561403,0.0,0.0
10221,1310,2019-06-29 12:41:43.567000-04:00,0.0,0.0,0.0,0.0
10232,2047,2019-06-30 12:01:26.412000-04:00,0.2,0.0,0.0,0.0
10238,2296,2019-07-01 08:51:28.914000-04:00,1.0,0.0,0.0,0.0
10244,2550,2019-07-01 14:08:19.151000-04:00,1.0,0.0,0.0,0.0
10247,1890,2019-07-01 18:23:17.775000-04:00,0.4,0.0,0.0,0.0
10267,1133,2019-07-03 11:59:41.656000-04:00,0.263157894736842,0.027027027027027032,0.0,0.0
10269,140,2019-07-03 18:11:06.812000-04:00,0.6842105263157889,0.0,,
10271,2364,2019-07-04 07:17:21.575000-04:00,0.923076923076923,0.7530364372469636,0.111111111111111,0.39236111111111105
10272,26,2019-07-04 13:58:43.244000-04:00,0.916666666666667,0.24335378323108384,0.0,0.0
10284,120,2019-07-07 00:27:41.699000-04:00,0.666666666666667,0.0,0.0,0.0
10339,250,2019-07-09 16:50:56.286000-04:00,0.857142857142857,0.1007936507936508,0.0,0.0269283432222729
10340,922,2019-07-09 16:56:33.812000-04:00,0.6875,0.08430232558139535,0.0,0.23711340206185602
10344,1496,2019-07-10 11:10:20.357000-04:00,0.2,0.14400000000000002,0.0,0.0
10345,106,2019-07-10 14:17:59.878000-04:00,0.666666666666667,0.0,0.0,0.0
10350,901,2019-07-10 20:05:59.897000-04:00,0.36363636363636404,0.0,0.0,0.0
10351,2624,2019-07-11 01:07:09.423000-04:00,0.9090909090909091,0.0,0.0,0.0
10352,1830,2019-07-11 10:37:47.789000-04:00,0.43478260869565205,0.20563847429519072,0.0,0.0566371681415929
10360,1381,2019-07-12 14:29:51.153000-04:00,0.5,0.0,0.0,0.0
10363,255,2019-07-13 17:58:10.110000-04:00,0.6842105263157889,0.0,0.0,0.0
10364,693,2019-07-13 20:51:31.392000-04:00,0.125,0.02469135802469136,0.171875,0.0
10385,111,2019-07-16 11:37:40.767000-04:00,1.0,0.0,0.0,0.0
10388,973,2019-07-16 13:49:55.856000-04:00,1.0,0.08695652173913042,0.0,0.0628930817610063
10391,1456,2019-07-16 15:38:24.680000-04:00,0.2,0.0,0.0,0.0
10401,281,2019-07-17 14:12:57.043000-04:00,0.20754716981132101,0.019977168949771692,0.0,0.0107708553326294
10404,16,2019-07-17 16:47:50.767000-04:00,0.526315789473684,0.13106256941873382,0.0,0.45951859956236296
10410,2411,2019-07-18 13:12:39.804000-04:00,0.0869565217391304,0.0,0.0,0.0
10417,1310,2019-07-18 21:20:58.248000-04:00,0.707746478873239,0.04413387274733358,0.0,0.0133572567783094
10418,155,2019-07-18 21:30:35.344000-04:00,0.404761904761905,0.0007002801120448178,0.0,0.0
10423,372,2019-07-19 12:18:02.939000-04:00,0.174603174603175,0.023228803716608598,0.022032226241367994,0.0
10443,1297,2019-07-22 10:51:25.006000-04:00,0.75,0.0,,
10449,1310,2019-07-22 19:43:45.611000-04:00,1.0,0.027777777777777776,0.0,0.0
10453,357,2019-07-23 12:00:05.006000-04:00,0.41745283018867896,0.0,0.00650508519350152,0.0
10454,357,2019-07-23 12:00:36.562000-04:00,0.0,0.0,0.0,0.0
10455,357,2019-07-23 12:00:47.431000-04:00,0.836327345309381,0.0,0.0,0.0
10457,357,2019-07-23 12:29:43.605000-04:00,0.694488188976378,0.00037019898195279964,0.00524412296564195,0.0
10458,357,2019-07-23 12:31:20.903000-04:00,0.0,0.0,0.0,0.0
10467,118,2019-07-23 15:09:59.728000-04:00,0.24137931034482799,0.0,0.0,0.0
10473,1374,2019-07-24 12:17:47.830000-04:00,0.40350877192982504,0.0,0.0,0.0
10477,357,2019-07-24 14:04:52.924000-04:00,0.8,0.3821656050955414,0.0,0.0107816711590297
10484,140,2019-07-24 16:47:47.046000-04:00,0.14285714285714302,0.10256410256410256,0.0,0.0
10488,1328,2019-07-25 09:46:16.573000-04:00,1.0,0.21666666666666667,0.0,0.0
10490,1068,2019-07-25 10:05:34.380000-04:00,0.9722222222222221,0.0,0.0,0.0
10491,1297,2019-07-25 10:07:52.760000-04:00,0.7857142857142858,0.0,0.0,0.0
10492,1998,2019-07-25 10:08:21.264000-04:00,0.866666666666667,0.0,,
10494,1297,2019-07-25 10:13:17.039000-04:00,0.267605633802817,0.0005988023952095807,0.0,0.0
10495,1998,2019-07-25 10:14:34.281000-04:00,0.512820512820513,0.0007639419404125286,,
10497,1332,2019-07-25 10:50:14.670000-04:00,0.6477272727272729,0.0,0.0,0.0
10498,494,2019-07-25 10:56:01.402000-04:00,0.260869565217391,0.01032258064516129,0.0,0.0
10499,494,2019-07-25 10:58:23.073000-04:00,0.666666666666667,0.03333333333333333,,
10500,494,2019-07-25 10:58:35.485000-04:00,0.857142857142857,0.0047619047619047615,,
10508,269,2019-07-25 13:40:10.330000-04:00,1.0,0.0,0.0,0.0
10513,1824,2019-07-25 17:14:28.330000-04:00,1.0,0.5023474178403756,0.0,0.49
10515,291,2019-07-25 18:02:41.808000-04:00,0.816901408450704,0.000531632110579479,0.0516129032258065,0.0
10519,536,2019-07-26 09:35:41.926000-04:00,0.666666666666667,0.0,0.0,0.0
10524,1830,2019-07-26 10:30:42.532000-04:00,1.0,0.0,0.0,0.0
10525,1289,2019-07-26 11:27:08.799000-04:00,1.0,0.0,0.0,0.0
10526,,2019-07-26 12:50:35.988000-04:00,1.0,0.0,,
10527,187,2019-07-26 13:55:41.492000-04:00,0.776119402985075,0.0,0.000388651379712398,0.0
10528,187,2019-07-26 13:57:40.242000-04:00,0.8601398601398599,0.0008791208791208791,0.00029455081001472796,0.0
10530,187,2019-07-26 14:01:44.857000-04:00,0.5,0.0,0.0,0.0
10532,2220,2019-07-26 14:19:32.620000-04:00,0.0,0.0,0.0,0.0
10533,189,2019-07-26 14:21:29.480000-04:00,1.0,0.0,0.0,0.0
10535,1900,2019-07-26 16:31:02.842000-04:00,0.263157894736842,0.0,0.0,0.0
10536,180,2019-07-26 16:42:26.574000-04:00,0.4166666666666671,0.0,0.0,0.0
10544,502,2019-07-28 09:36:45.027000-04:00,0.666666666666667,0.0,0.0,0.0
10554,1331,2019-07-29 10:13:19.547000-04:00,0.14285714285714302,0.0,,
10556,1297,2019-07-29 10:13:55.023000-04:00,0.45454545454545503,0.007649513212795549,0.0,0.0
10559,118,2019-07-29 12:23:34.351000-04:00,0.35,0.0,0.0,0.0
10593,367,2019-07-29 18:31:35.085000-04:00,0.315018315018315,0.0043906131718395155,0.0,0.0
10645,821,2019-07-30 10:09:24.559000-04:00,0.948979591836735,0.0,0.0,0.0
10647,821,2019-07-30 10:27:45.809000-04:00,0.15,0.0,0.0,0.0
10648,964,2019-07-30 10:46:23.690000-04:00,1.0,0.0,,
10659,119,2019-07-30 14:54:09.136000-04:00,0.7,0.18018018018018014,0.0,0.00612244897959184
10691,523,2019-07-30 15:04:47.666000-04:00,0.166666666666667,0.0,0.0,0.0
10698,140,2019-07-30 17:15:16.272000-04:00,0.9761904761904759,0.0,0.014917695473251,0.0
10701,1654,2019-07-30 17:39:01.303000-04:00,1.0,0.0,0.0,0.0
10712,111,2019-07-31 12:59:56.352000-04:00,1.0,0.28443396226415096,0.0,0.15954274353876702
10714,901,2019-07-31 13:29:55.257000-04:00,0.587301587301587,0.004845814977973568,0.007356031946195879,0.000210172341319882
10715,693,2019-07-31 13:39:05.494000-04:00,0.5,0.0,0.0,0.0
10719,829,2019-07-31 14:06:03.223000-04:00,1.0,0.735,0.0985714285714286,0.36
10741,811,2019-07-31 15:27:13.008000-04:00,0.8,0.05583756345177665,0.0,0.0
